Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:11:33.148000,HUL,27,0 days 00:01:44.648000,5.0,1.0,NaT,NaT,0 days 00:00:28.724000,0 days 00:00:41.279000,0 days 00:00:34.645000,0 days 01:10:17.256000,0 days 01:10:58.535000,0 days 01:11:33.180000,199.0,179.0,198.0,328.0,True,HARD,5.0,True,Haas F1 Team,0 days 01:09:48.500000,NaT,1,18.0,,,False,True
0 days 01:13:18.064000,HUL,27,0 days 00:01:44.916000,6.0,1.0,NaT,NaT,0 days 00:00:28.032000,0 days 00:00:41.915000,0 days 00:00:34.969000,0 days 01:12:01.212000,0 days 01:12:43.127000,0 days 01:13:18.096000,207.0,169.0,200.0,304.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:11:33.148000,NaT,1,19.0,,,False,True
0 days 01:15:01.866000,HUL,27,0 days 00:01:43.802000,7.0,1.0,NaT,NaT,0 days 00:00:27.928000,0 days 00:00:41.400000,0 days 00:00:34.474000,0 days 01:13:46.024000,0 days 01:14:27.424000,0 days 01:15:01.898000,201.0,179.0,199.0,297.0,True,HARD,7.0,True,Haas F1 Team,0 days 01:13:18.064000,NaT,1,19.0,,,False,True
0 days 01:16:45.996000,HUL,27,0 days 00:01:44.130000,8.0,1.0,NaT,NaT,0 days 00:00:27.920000,0 days 00:00:41.632000,0 days 00:00:34.578000,0 days 01:15:29.818000,0 days 01:16:11.450000,0 days 01:16:46.028000,200.0,178.0,198.0,294.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:15:01.866000,NaT,1,19.0,,,False,True
0 days 01:18:30.262000,HUL,27,0 days 00:01:44.266000,9.0,1.0,NaT,NaT,0 days 00:00:28.001000,0 days 00:00:41.743000,0 days 00:00:34.522000,0 days 01:17:14.029000,0 days 01:17:55.772000,0 days 01:18:30.294000,198.0,176.0,197.0,294.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:16:45.996000,NaT,1,19.0,,,False,True
0 days 01:20:14.905000,HUL,27,0 days 00:01:44.643000,10.0,1.0,NaT,NaT,0 days 00:00:28.214000,0 days 00:00:41.639000,0 days 00:00:34.790000,0 days 01:18:58.508000,0 days 01:19:40.147000,0 days 01:20:14.937000,203.0,180.0,195.0,297.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:18:30.262000,NaT,1,17.0,,,False,True
0 days 01:21:58.320000,HUL,27,0 days 00:01:43.415000,11.0,1.0,NaT,NaT,0 days 00:00:27.911000,0 days 00:00:41.294000,0 days 00:00:34.210000,0 days 01:20:42.848000,0 days 01:21:24.142000,0 days 01:21:58.352000,208.0,180.0,199.0,296.0,True,HARD,11.0,True,Haas F1 Team,0 days 01:20:14.905000,NaT,1,14.0,,,False,True
0 days 01:23:41.728000,HUL,27,0 days 00:01:43.408000,12.0,1.0,NaT,NaT,0 days 00:00:27.952000,0 days 00:00:41.236000,0 days 00:00:34.220000,0 days 01:22:26.304000,0 days 01:23:07.540000,0 days 01:23:41.760000,208.0,179.0,199.0,296.0,True,HARD,12.0,True,Haas F1 Team,0 days 01:21:58.320000,NaT,1,13.0,,,False,True
0 days 01:25:25.499000,HUL,27,0 days 00:01:43.771000,13.0,1.0,NaT,NaT,0 days 00:00:27.994000,0 days 00:00:41.514000,0 days 00:00:34.263000,0 days 01:24:09.754000,0 days 01:24:51.268000,0 days 01:25:25.531000,202.0,181.0,197.0,290.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:23:41.728000,NaT,1,13.0,,,False,True
0 days 01:27:09.170000,HUL,27,0 days 00:01:43.671000,14.0,1.0,NaT,NaT,0 days 00:00:27.980000,0 days 00:00:41.429000,0 days 00:00:34.262000,0 days 01:25:53.511000,0 days 01:26:34.940000,0 days 01:27:09.202000,204.0,179.0,196.0,289.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:25:25.499000,NaT,1,13.0,,,False,True
0 days 01:28:52.653000,HUL,27,0 days 00:01:43.483000,15.0,1.0,NaT,NaT,0 days 00:00:27.857000,0 days 00:00:41.497000,0 days 00:00:34.129000,0 days 01:27:37.059000,0 days 01:28:18.556000,0 days 01:28:52.685000,203.0,182.0,196.0,291.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:27:09.170000,NaT,1,13.0,,,False,True
0 days 01:30:36.225000,HUL,27,0 days 00:01:43.572000,16.0,1.0,NaT,NaT,0 days 00:00:27.891000,0 days 00:00:41.432000,0 days 00:00:34.249000,0 days 01:29:20.576000,0 days 01:30:02.008000,0 days 01:30:36.257000,205.0,180.0,197.0,293.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:28:52.653000,NaT,1,13.0,,,False,True
0 days 01:32:19.694000,HUL,27,0 days 00:01:43.469000,17.0,1.0,NaT,NaT,0 days 00:00:27.999000,0 days 00:00:41.253000,0 days 00:00:34.217000,0 days 01:31:04.256000,0 days 01:31:45.509000,0 days 01:32:19.726000,206.0,180.0,199.0,296.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:30:36.225000,NaT,1,13.0,,,False,True
