Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:28:04.917000,VER,1,0 days 00:01:40.206000,15.0,1.0,NaT,NaT,0 days 00:00:29.350000,0 days 00:00:42.748000,0 days 00:00:28.108000,0 days 01:26:54.096000,0 days 01:27:36.844000,0 days 01:28:04.952000,289.0,262.0,242.0,282.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:26:24.711000,NaT,1,8.0,,,False,True
0 days 01:29:45.307000,VER,1,0 days 00:01:40.390000,16.0,1.0,NaT,NaT,0 days 00:00:29.385000,0 days 00:00:43.003000,0 days 00:00:28.002000,0 days 01:28:34.337000,0 days 01:29:17.340000,0 days 01:29:45.342000,290.0,259.0,243.0,281.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:28:04.917000,NaT,1,8.0,,,False,True
0 days 01:31:25.788000,VER,1,0 days 00:01:40.481000,17.0,1.0,NaT,NaT,0 days 00:00:29.424000,0 days 00:00:42.957000,0 days 00:00:28.100000,0 days 01:30:14.766000,0 days 01:30:57.723000,0 days 01:31:25.823000,291.0,262.0,241.0,283.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:29:45.307000,NaT,1,8.0,,,False,True
0 days 01:33:06.252000,VER,1,0 days 00:01:40.464000,18.0,1.0,NaT,NaT,0 days 00:00:29.297000,0 days 00:00:42.985000,0 days 00:00:28.182000,0 days 01:31:55.120000,0 days 01:32:38.105000,0 days 01:33:06.287000,290.0,261.0,242.0,281.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:31:25.788000,NaT,1,8.0,,,False,True
0 days 01:34:46.998000,VER,1,0 days 00:01:40.746000,19.0,1.0,NaT,NaT,0 days 00:00:29.317000,0 days 00:00:43.302000,0 days 00:00:28.127000,0 days 01:33:35.604000,0 days 01:34:18.906000,0 days 01:34:47.033000,290.0,260.0,243.0,283.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:33:06.252000,NaT,12,8.0,,,False,True
0 days 01:36:45.292000,VER,1,0 days 00:01:58.294000,20.0,1.0,NaT,NaT,0 days 00:00:29.329000,0 days 00:00:51.424000,0 days 00:00:37.541000,0 days 01:35:16.362000,0 days 01:36:07.786000,0 days 01:36:45.327000,291.0,178.0,221.0,281.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:34:46.998000,NaT,14,6.0,,,False,False
0 days 01:39:37.375000,VER,1,NaT,21.0,1.0,NaT,NaT,0 days 00:00:55.545000,0 days 00:01:10.129000,0 days 00:00:46.408000,0 days 01:37:40.983000,0 days 01:38:51.108000,0 days 01:39:37.529000,131.0,144.0,152.0,143.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:36:45.292000,NaT,4,2.0,,,False,False
0 days 01:42:07.341000,VER,1,0 days 00:02:29.966000,22.0,1.0,NaT,NaT,0 days 00:00:43.167000,0 days 00:01:00.916000,0 days 00:00:45.883000,0 days 01:40:20.577000,0 days 01:41:21.493000,0 days 01:42:07.376000,221.0,110.0,243.0,138.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:39:37.375000,NaT,41,2.0,,,False,False
0 days 01:43:50.687000,VER,1,0 days 00:01:43.346000,23.0,1.0,NaT,NaT,0 days 00:00:29.525000,0 days 00:00:44.420000,0 days 00:00:29.401000,0 days 01:42:36.901000,0 days 01:43:21.321000,0 days 01:43:50.722000,289.0,260.0,241.0,284.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:42:07.341000,NaT,1,3.0,,,False,True
0 days 01:45:32.658000,VER,1,0 days 00:01:41.971000,24.0,1.0,NaT,NaT,0 days 00:00:29.646000,0 days 00:00:43.187000,0 days 00:00:29.138000,0 days 01:44:20.368000,0 days 01:45:03.555000,0 days 01:45:32.693000,286.0,258.0,243.0,284.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:43:50.687000,NaT,1,4.0,,,False,True
0 days 01:47:13.358000,VER,1,0 days 00:01:40.700000,25.0,1.0,NaT,NaT,0 days 00:00:29.509000,0 days 00:00:43.123000,0 days 00:00:28.068000,0 days 01:46:02.202000,0 days 01:46:45.325000,0 days 01:47:13.393000,288.0,258.0,244.0,279.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:45:32.658000,NaT,1,4.0,,,False,True
0 days 01:48:53.602000,VER,1,0 days 00:01:40.244000,26.0,1.0,NaT,NaT,0 days 00:00:29.323000,0 days 00:00:42.895000,0 days 00:00:28.026000,0 days 01:47:42.716000,0 days 01:48:25.611000,0 days 01:48:53.637000,289.0,260.0,245.0,283.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:47:13.358000,NaT,1,4.0,,,False,True
0 days 01:50:34.782000,VER,1,0 days 00:01:41.180000,27.0,1.0,NaT,NaT,0 days 00:00:29.264000,0 days 00:00:43.775000,0 days 00:00:28.141000,0 days 01:49:22.901000,0 days 01:50:06.676000,0 days 01:50:34.817000,289.0,261.0,244.0,281.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:48:53.602000,NaT,1,5.0,,,False,True
0 days 01:52:16.213000,VER,1,0 days 00:01:41.431000,28.0,1.0,NaT,NaT,0 days 00:00:29.371000,0 days 00:00:43.923000,0 days 00:00:28.137000,0 days 01:51:04.188000,0 days 01:51:48.111000,0 days 01:52:16.248000,289.0,268.0,244.0,281.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:50:34.782000,NaT,1,6.0,,,False,True
0 days 01:53:56.650000,VER,1,0 days 00:01:40.437000,29.0,1.0,NaT,NaT,0 days 00:00:29.239000,0 days 00:00:43.116000,0 days 00:00:28.082000,0 days 01:52:45.487000,0 days 01:53:28.603000,0 days 01:53:56.685000,290.0,259.0,244.0,282.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:52:16.213000,NaT,1,6.0,,,False,True
0 days 01:55:36.976000,VER,1,0 days 00:01:40.326000,30.0,1.0,NaT,NaT,0 days 00:00:29.215000,0 days 00:00:42.984000,0 days 00:00:28.127000,0 days 01:54:25.900000,0 days 01:55:08.884000,0 days 01:55:37.011000,290.0,262.0,242.0,283.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:53:56.650000,NaT,1,6.0,,,False,True
0 days 01:57:17.223000,VER,1,0 days 00:01:40.247000,31.0,1.0,NaT,NaT,0 days 00:00:29.203000,0 days 00:00:42.946000,0 days 00:00:28.098000,0 days 01:56:06.214000,0 days 01:56:49.160000,0 days 01:57:17.258000,291.0,261.0,243.0,284.0,False,HARD,31.0,True,Red Bull Racing,0 days 01:55:36.976000,NaT,1,6.0,,,False,True
0 days 01:58:57.256000,VER,1,0 days 00:01:40.033000,32.0,1.0,NaT,NaT,0 days 00:00:29.169000,0 days 00:00:42.944000,0 days 00:00:27.920000,0 days 01:57:46.427000,0 days 01:58:29.371000,0 days 01:58:57.291000,290.0,262.0,245.0,284.0,True,HARD,32.0,True,Red Bull Racing,0 days 01:57:17.223000,NaT,1,6.0,,,False,True
0 days 02:00:37.343000,VER,1,0 days 00:01:40.087000,33.0,1.0,NaT,NaT,0 days 00:00:29.136000,0 days 00:00:42.960000,0 days 00:00:27.991000,0 days 01:59:26.427000,0 days 02:00:09.387000,0 days 02:00:37.378000,288.0,261.0,243.0,283.0,False,HARD,33.0,True,Red Bull Racing,0 days 01:58:57.256000,NaT,1,6.0,,,False,True
0 days 02:02:17.721000,VER,1,0 days 00:01:40.378000,34.0,1.0,NaT,NaT,0 days 00:00:29.177000,0 days 00:00:43.109000,0 days 00:00:28.092000,0 days 02:01:06.555000,0 days 02:01:49.664000,0 days 02:02:17.756000,289.0,261.0,244.0,282.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:00:37.343000,NaT,1,6.0,,,False,True
0 days 02:03:57.987000,VER,1,0 days 00:01:40.266000,35.0,1.0,NaT,NaT,0 days 00:00:29.137000,0 days 00:00:43.130000,0 days 00:00:27.999000,0 days 02:02:46.893000,0 days 02:03:30.023000,0 days 02:03:58.022000,289.0,261.0,244.0,281.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:02:17.721000,NaT,1,6.0,,,False,True
0 days 02:05:38.359000,VER,1,0 days 00:01:40.372000,36.0,1.0,NaT,NaT,0 days 00:00:29.080000,0 days 00:00:43.147000,0 days 00:00:28.145000,0 days 02:04:27.102000,0 days 02:05:10.249000,0 days 02:05:38.394000,289.0,263.0,241.0,284.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:03:57.987000,NaT,1,6.0,,,False,True
0 days 02:07:18.583000,VER,1,0 days 00:01:40.224000,37.0,1.0,NaT,NaT,0 days 00:00:29.140000,0 days 00:00:43.006000,0 days 00:00:28.078000,0 days 02:06:07.534000,0 days 02:06:50.540000,0 days 02:07:18.618000,290.0,262.0,241.0,283.0,False,HARD,37.0,True,Red Bull Racing,0 days 02:05:38.359000,NaT,1,6.0,,,False,True
0 days 02:08:59.193000,VER,1,0 days 00:01:40.610000,38.0,1.0,NaT,NaT,0 days 00:00:29.190000,0 days 00:00:43.225000,0 days 00:00:28.195000,0 days 02:07:47.808000,0 days 02:08:31.033000,0 days 02:08:59.228000,289.0,262.0,243.0,284.0,False,HARD,38.0,True,Red Bull Racing,0 days 02:07:18.583000,NaT,1,6.0,,,False,True
0 days 02:10:40.366000,VER,1,0 days 00:01:41.173000,39.0,1.0,NaT,NaT,0 days 00:00:29.285000,0 days 00:00:43.547000,0 days 00:00:28.341000,0 days 02:09:28.513000,0 days 02:10:12.060000,0 days 02:10:40.401000,290.0,262.0,243.0,283.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:08:59.193000,NaT,1,6.0,,,False,True
0 days 02:12:29.174000,VER,1,0 days 00:01:48.808000,40.0,1.0,NaT,0 days 02:12:21.491000,0 days 00:00:29.206000,0 days 00:00:43.467000,0 days 00:00:36.135000,0 days 02:11:09.607000,0 days 02:11:53.074000,0 days 02:12:29.209000,289.0,262.0,,283.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:10:40.366000,NaT,1,6.0,,,False,False
0 days 02:14:28.422000,VER,1,0 days 00:01:59.248000,41.0,2.0,0 days 02:12:51.162000,NaT,0 days 00:00:50.246000,0 days 00:00:41.626000,0 days 00:00:27.376000,0 days 02:13:19.455000,0 days 02:14:01.081000,0 days 02:14:28.457000,286.0,261.0,248.0,283.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:12:29.174000,NaT,1,15.0,,,False,False
0 days 02:16:06.135000,VER,1,0 days 00:01:37.713000,42.0,2.0,NaT,NaT,0 days 00:00:28.603000,0 days 00:00:41.522000,0 days 00:00:27.588000,0 days 02:14:57.060000,0 days 02:15:38.582000,0 days 02:16:06.170000,288.0,263.0,250.0,284.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 02:14:28.422000,NaT,1,15.0,,,False,True
0 days 02:18:02.492000,VER,1,0 days 00:01:56.357000,43.0,2.0,NaT,NaT,0 days 00:00:29.711000,0 days 00:00:49.360000,0 days 00:00:37.286000,0 days 02:16:35.881000,0 days 02:17:25.241000,0 days 02:18:02.527000,310.0,177.0,198.0,290.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 02:16:06.135000,NaT,126,13.0,,,False,False
0 days 02:20:20.014000,VER,1,0 days 00:02:17.522000,44.0,2.0,NaT,NaT,0 days 00:00:40.972000,0 days 00:00:58.004000,0 days 00:00:38.546000,0 days 02:18:43.499000,0 days 02:19:41.503000,0 days 02:20:20.049000,248.0,154.0,211.0,239.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:18:02.492000,NaT,6,12.0,,,False,False
0 days 02:22:04.953000,VER,1,0 days 00:01:44.939000,45.0,2.0,NaT,NaT,0 days 00:00:35.630000,0 days 00:00:41.895000,0 days 00:00:27.414000,0 days 02:20:55.679000,0 days 02:21:37.574000,0 days 02:22:04.988000,283.0,260.0,248.0,183.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:20:20.014000,NaT,671,11.0,,,False,False
0 days 02:23:42.523000,VER,1,0 days 00:01:37.570000,46.0,2.0,NaT,NaT,0 days 00:00:28.654000,0 days 00:00:41.533000,0 days 00:00:27.383000,0 days 02:22:33.642000,0 days 02:23:15.175000,0 days 02:23:42.558000,292.0,262.0,249.0,283.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 02:22:04.953000,NaT,1,11.0,,,False,True
0 days 02:25:20.613000,VER,1,0 days 00:01:38.090000,47.0,2.0,NaT,NaT,0 days 00:00:28.369000,0 days 00:00:42.457000,0 days 00:00:27.264000,0 days 02:24:10.927000,0 days 02:24:53.384000,0 days 02:25:20.648000,307.0,274.0,249.0,286.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:23:42.523000,NaT,12,10.0,,,False,True
0 days 02:26:58.946000,VER,1,0 days 00:01:38.333000,48.0,2.0,NaT,NaT,0 days 00:00:28.439000,0 days 00:00:42.401000,0 days 00:00:27.493000,0 days 02:25:49.087000,0 days 02:26:31.488000,0 days 02:26:58.981000,309.0,276.0,250.0,283.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:25:20.613000,NaT,1,9.0,,,False,True
0 days 02:28:36.031000,VER,1,0 days 00:01:37.085000,49.0,2.0,NaT,NaT,0 days 00:00:28.514000,0 days 00:00:41.362000,0 days 00:00:27.209000,0 days 02:27:27.495000,0 days 02:28:08.857000,0 days 02:28:36.066000,290.0,261.0,251.0,281.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 02:26:58.946000,NaT,1,9.0,,,False,True
0 days 02:30:15.037000,VER,1,0 days 00:01:39.006000,50.0,2.0,NaT,NaT,0 days 00:00:28.780000,0 days 00:00:42.024000,0 days 00:00:28.202000,0 days 02:29:04.846000,0 days 02:29:46.870000,0 days 02:30:15.072000,293.0,278.0,251.0,285.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:28:36.031000,NaT,1,8.0,,,False,True
0 days 02:31:52.181000,VER,1,0 days 00:01:37.144000,51.0,2.0,NaT,NaT,0 days 00:00:28.628000,0 days 00:00:41.326000,0 days 00:00:27.190000,0 days 02:30:43.700000,0 days 02:31:25.026000,0 days 02:31:52.216000,286.0,261.0,249.0,280.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:30:15.037000,NaT,1,8.0,,,False,True
0 days 02:33:29.016000,VER,1,0 days 00:01:36.835000,52.0,2.0,NaT,NaT,0 days 00:00:28.472000,0 days 00:00:41.240000,0 days 00:00:27.123000,0 days 02:32:20.688000,0 days 02:33:01.928000,0 days 02:33:29.051000,289.0,263.0,252.0,286.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 02:31:52.181000,NaT,1,8.0,,,False,True
0 days 02:35:06.148000,VER,1,0 days 00:01:37.132000,53.0,2.0,NaT,NaT,0 days 00:00:28.473000,0 days 00:00:41.433000,0 days 00:00:27.226000,0 days 02:33:57.524000,0 days 02:34:38.957000,0 days 02:35:06.183000,292.0,262.0,250.0,286.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:33:29.016000,NaT,12,8.0,,,False,True
0 days 02:36:44.344000,VER,1,0 days 00:01:38.196000,54.0,2.0,NaT,NaT,0 days 00:00:28.438000,0 days 00:00:42.164000,0 days 00:00:27.594000,0 days 02:35:34.621000,0 days 02:36:16.785000,0 days 02:36:44.379000,312.0,280.0,252.0,285.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:35:06.148000,NaT,1,7.0,,,False,True
0 days 02:38:21.243000,VER,1,0 days 00:01:36.899000,55.0,2.0,NaT,NaT,0 days 00:00:28.515000,0 days 00:00:41.295000,0 days 00:00:27.089000,0 days 02:37:12.894000,0 days 02:37:54.189000,0 days 02:38:21.278000,289.0,262.0,251.0,284.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:36:44.344000,NaT,1,7.0,,,False,True
0 days 02:39:58.762000,VER,1,0 days 00:01:37.519000,56.0,2.0,NaT,NaT,0 days 00:00:28.578000,0 days 00:00:41.452000,0 days 00:00:27.489000,0 days 02:38:49.856000,0 days 02:39:31.308000,0 days 02:39:58.797000,291.0,273.0,252.0,286.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:38:21.243000,NaT,1,7.0,,,False,True
0 days 02:41:38.061000,VER,1,0 days 00:01:39.299000,57.0,2.0,NaT,NaT,0 days 00:00:28.694000,0 days 00:00:42.968000,0 days 00:00:27.637000,0 days 02:40:27.491000,0 days 02:41:10.459000,0 days 02:41:38.096000,316.0,276.0,249.0,299.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:39:58.762000,NaT,1,6.0,,,False,True
0 days 02:43:14.973000,VER,1,0 days 00:01:36.912000,58.0,2.0,NaT,NaT,0 days 00:00:28.514000,0 days 00:00:41.186000,0 days 00:00:27.212000,0 days 02:42:06.610000,0 days 02:42:47.796000,0 days 02:43:15.008000,286.0,259.0,251.0,279.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 02:41:38.061000,NaT,12,6.0,,,False,True
0 days 02:44:51.721000,VER,1,0 days 00:01:36.748000,59.0,2.0,NaT,NaT,0 days 00:00:28.471000,0 days 00:00:41.224000,0 days 00:00:27.053000,0 days 02:43:43.479000,0 days 02:44:24.703000,0 days 02:44:51.756000,289.0,262.0,251.0,283.0,True,MEDIUM,19.0,True,Red Bull Racing,0 days 02:43:14.973000,NaT,21,6.0,,,False,True
0 days 02:46:28.479000,VER,1,0 days 00:01:36.758000,60.0,2.0,NaT,NaT,0 days 00:00:28.486000,0 days 00:00:41.220000,0 days 00:00:27.052000,0 days 02:45:20.242000,0 days 02:46:01.462000,0 days 02:46:28.514000,289.0,263.0,252.0,284.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 02:44:51.721000,NaT,1,6.0,,,False,True
0 days 02:48:05.054000,VER,1,0 days 00:01:36.575000,61.0,2.0,NaT,NaT,0 days 00:00:28.434000,0 days 00:00:41.086000,0 days 00:00:27.055000,0 days 02:46:56.948000,0 days 02:47:38.034000,0 days 02:48:05.089000,292.0,266.0,248.0,284.0,True,MEDIUM,21.0,True,Red Bull Racing,0 days 02:46:28.479000,NaT,1,6.0,,,False,True
0 days 02:49:43.251000,VER,1,0 days 00:01:38.197000,62.0,2.0,NaT,NaT,0 days 00:00:28.493000,0 days 00:00:41.975000,0 days 00:00:27.729000,0 days 02:48:33.582000,0 days 02:49:15.557000,0 days 02:49:43.286000,293.0,267.0,252.0,287.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 02:48:05.054000,NaT,12,5.0,,,False,True
0 days 01:04:34.506000,GAS,10,0 days 00:01:50.115000,1.0,1.0,NaT,NaT,NaT,0 days 00:00:46.116000,0 days 00:00:28.644000,NaT,0 days 01:04:05.991000,0 days 01:04:34.616000,293.0,261.0,243.0,231.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:44.148000,NaT,12,11.0,,,False,False
0 days 01:06:16.859000,GAS,10,0 days 00:01:42.353000,2.0,1.0,NaT,NaT,0 days 00:00:29.970000,0 days 00:00:43.390000,0 days 00:00:28.993000,0 days 01:05:04.548000,0 days 01:05:47.938000,0 days 01:06:16.931000,277.0,263.0,243.0,277.0,True,MEDIUM,2.0,True,Alpine,0 days 01:04:34.506000,NaT,12,11.0,,,False,True
0 days 01:07:58.301000,GAS,10,0 days 00:01:41.442000,3.0,1.0,NaT,NaT,0 days 00:00:29.493000,0 days 00:00:43.116000,0 days 00:00:28.833000,0 days 01:06:46.424000,0 days 01:07:29.540000,0 days 01:07:58.373000,300.0,267.0,242.0,275.0,True,MEDIUM,3.0,True,Alpine,0 days 01:06:16.859000,NaT,1,11.0,,,False,True
0 days 01:09:39.635000,GAS,10,0 days 00:01:41.334000,4.0,1.0,NaT,NaT,0 days 00:00:29.317000,0 days 00:00:43.488000,0 days 00:00:28.529000,0 days 01:08:27.690000,0 days 01:09:11.178000,0 days 01:09:39.707000,288.0,265.0,245.0,289.0,True,MEDIUM,4.0,True,Alpine,0 days 01:07:58.301000,NaT,1,11.0,,,False,True
0 days 01:11:20.927000,GAS,10,0 days 00:01:41.292000,5.0,1.0,NaT,NaT,0 days 00:00:29.195000,0 days 00:00:43.501000,0 days 00:00:28.596000,0 days 01:10:08.902000,0 days 01:10:52.403000,0 days 01:11:20.999000,293.0,265.0,244.0,288.0,True,MEDIUM,5.0,True,Alpine,0 days 01:09:39.635000,NaT,1,11.0,,,False,True
0 days 01:13:02.756000,GAS,10,0 days 00:01:41.829000,6.0,1.0,NaT,NaT,0 days 00:00:29.128000,0 days 00:00:44.030000,0 days 00:00:28.671000,0 days 01:11:50.127000,0 days 01:12:34.157000,0 days 01:13:02.828000,289.0,267.0,245.0,290.0,False,MEDIUM,6.0,True,Alpine,0 days 01:11:20.927000,NaT,1,11.0,,,False,True
0 days 01:14:44.155000,GAS,10,0 days 00:01:41.399000,7.0,1.0,NaT,NaT,0 days 00:00:29.472000,0 days 00:00:43.406000,0 days 00:00:28.521000,0 days 01:13:32.300000,0 days 01:14:15.706000,0 days 01:14:44.227000,299.0,264.0,242.0,293.0,False,MEDIUM,7.0,True,Alpine,0 days 01:13:02.756000,NaT,1,11.0,,,False,True
0 days 01:16:24.832000,GAS,10,0 days 00:01:40.677000,8.0,1.0,NaT,NaT,0 days 00:00:29.236000,0 days 00:00:43.149000,0 days 00:00:28.292000,0 days 01:15:13.463000,0 days 01:15:56.612000,0 days 01:16:24.904000,296.0,265.0,245.0,289.0,True,MEDIUM,8.0,True,Alpine,0 days 01:14:44.155000,NaT,1,11.0,,,False,True
0 days 01:18:05.895000,GAS,10,0 days 00:01:41.063000,9.0,1.0,NaT,NaT,0 days 00:00:29.148000,0 days 00:00:43.382000,0 days 00:00:28.533000,0 days 01:16:54.052000,0 days 01:17:37.434000,0 days 01:18:05.967000,298.0,266.0,235.0,290.0,False,MEDIUM,9.0,True,Alpine,0 days 01:16:24.832000,NaT,1,11.0,,,False,True
