Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:22.976000,VER,1,0 days 00:01:59.857000,1.0,1.0,NaT,0 days 01:04:20.007000,NaT,0 days 00:01:00.960000,0 days 00:00:35.620000,NaT,0 days 01:03:47.462000,0 days 01:04:23.022000,294.0,178.0,,207.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:02:22.839000,NaT,124,1.0,,,False,False
0 days 01:06:46.332000,VER,1,0 days 00:02:23.356000,2.0,2.0,0 days 01:04:38.647000,0 days 01:06:43.349000,0 days 00:00:44.083000,0 days 00:01:03.234000,0 days 00:00:36.039000,0 days 01:05:07.084000,0 days 01:06:10.318000,0 days 01:06:46.357000,152.0,164.0,,,False,SOFT,5.0,False,Red Bull Racing,0 days 01:04:22.976000,NaT,45,1.0,,,False,False
0 days 01:32:11.454000,VER,1,NaT,3.0,3.0,0 days 01:30:05.989000,NaT,NaT,0 days 00:00:49.786000,0 days 00:00:49.011000,NaT,0 days 01:31:22.613000,0 days 01:32:11.565000,271.0,218.0,71.0,207.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:30:00.364000,NaT,1,1.0,,,False,False
0 days 01:34:24.124000,VER,1,0 days 00:02:12.670000,4.0,3.0,NaT,NaT,0 days 00:01:16.382000,0 days 00:00:38.838000,0 days 00:00:17.450000,0 days 01:33:27.861000,0 days 01:34:06.699000,0 days 01:34:24.149000,287.0,239.0,294.0,208.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:32:11.454000,NaT,1,1.0,,,False,True
0 days 01:35:39.869000,VER,1,0 days 00:01:15.745000,5.0,3.0,NaT,NaT,0 days 00:00:19.651000,0 days 00:00:38.648000,0 days 00:00:17.446000,0 days 01:34:43.800000,0 days 01:35:22.448000,0 days 01:35:39.894000,298.0,238.0,295.0,277.0,True,SOFT,6.0,False,Red Bull Racing,0 days 01:34:24.124000,NaT,1,1.0,,,False,True
0 days 01:36:55.416000,VER,1,0 days 00:01:15.547000,6.0,3.0,NaT,NaT,0 days 00:00:19.715000,0 days 00:00:38.471000,0 days 00:00:17.361000,0 days 01:35:59.609000,0 days 01:36:38.080000,0 days 01:36:55.441000,299.0,241.0,296.0,275.0,True,SOFT,7.0,False,Red Bull Racing,0 days 01:35:39.869000,NaT,1,1.0,,,False,True
0 days 01:38:11.007000,VER,1,0 days 00:01:15.591000,7.0,3.0,NaT,NaT,0 days 00:00:19.596000,0 days 00:00:38.586000,0 days 00:00:17.409000,0 days 01:37:15.037000,0 days 01:37:53.623000,0 days 01:38:11.032000,299.0,244.0,296.0,284.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:36:55.416000,NaT,1,1.0,,,False,True
0 days 01:39:26.871000,VER,1,0 days 00:01:15.864000,8.0,3.0,NaT,NaT,0 days 00:00:19.615000,0 days 00:00:38.746000,0 days 00:00:17.503000,0 days 01:38:30.647000,0 days 01:39:09.393000,0 days 01:39:26.896000,297.0,242.0,295.0,298.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:38:11.007000,NaT,1,1.0,,,False,True
0 days 01:40:43.040000,VER,1,0 days 00:01:16.169000,9.0,3.0,NaT,NaT,0 days 00:00:19.722000,0 days 00:00:38.984000,0 days 00:00:17.463000,0 days 01:39:46.618000,0 days 01:40:25.602000,0 days 01:40:43.065000,293.0,243.0,298.0,275.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:39:26.871000,NaT,1,1.0,,,False,True
0 days 01:41:59.029000,VER,1,0 days 00:01:15.989000,10.0,3.0,NaT,NaT,0 days 00:00:19.626000,0 days 00:00:38.882000,0 days 00:00:17.481000,0 days 01:41:02.691000,0 days 01:41:41.573000,0 days 01:41:59.054000,297.0,241.0,298.0,283.0,False,SOFT,11.0,False,Red Bull Racing,0 days 01:40:43.040000,NaT,1,1.0,,,False,True
0 days 01:43:15.301000,VER,1,0 days 00:01:16.272000,11.0,3.0,NaT,NaT,0 days 00:00:19.709000,0 days 00:00:39.073000,0 days 00:00:17.490000,0 days 01:42:18.763000,0 days 01:42:57.836000,0 days 01:43:15.326000,297.0,241.0,298.0,279.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:41:59.029000,NaT,1,1.0,,,False,True
0 days 01:44:31.180000,VER,1,0 days 00:01:15.879000,12.0,3.0,NaT,NaT,0 days 00:00:19.615000,0 days 00:00:38.779000,0 days 00:00:17.485000,0 days 01:43:34.941000,0 days 01:44:13.720000,0 days 01:44:31.205000,299.0,245.0,297.0,288.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:43:15.301000,NaT,1,1.0,,,False,True
0 days 01:45:47.479000,VER,1,0 days 00:01:16.299000,13.0,3.0,NaT,NaT,0 days 00:00:19.715000,0 days 00:00:38.924000,0 days 00:00:17.660000,0 days 01:44:50.920000,0 days 01:45:29.844000,0 days 01:45:47.504000,299.0,242.0,298.0,283.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:44:31.180000,NaT,1,1.0,,,False,True
0 days 01:47:03.559000,VER,1,0 days 00:01:16.080000,14.0,3.0,NaT,NaT,0 days 00:00:19.631000,0 days 00:00:38.941000,0 days 00:00:17.508000,0 days 01:46:07.135000,0 days 01:46:46.076000,0 days 01:47:03.584000,299.0,243.0,298.0,287.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:45:47.479000,NaT,1,1.0,,,False,True
0 days 01:48:19.967000,VER,1,0 days 00:01:16.408000,15.0,3.0,NaT,NaT,0 days 00:00:19.694000,0 days 00:00:39.078000,0 days 00:00:17.636000,0 days 01:47:23.278000,0 days 01:48:02.356000,0 days 01:48:19.992000,299.0,241.0,297.0,285.0,False,SOFT,16.0,False,Red Bull Racing,0 days 01:47:03.559000,NaT,1,1.0,,,False,True
0 days 01:49:36.272000,VER,1,0 days 00:01:16.305000,16.0,3.0,NaT,NaT,0 days 00:00:19.643000,0 days 00:00:38.976000,0 days 00:00:17.686000,0 days 01:48:39.635000,0 days 01:49:18.611000,0 days 01:49:36.297000,301.0,244.0,295.0,281.0,False,SOFT,17.0,False,Red Bull Racing,0 days 01:48:19.967000,NaT,1,1.0,,,False,True
0 days 01:50:52.442000,VER,1,0 days 00:01:16.170000,17.0,3.0,NaT,NaT,0 days 00:00:19.691000,0 days 00:00:38.843000,0 days 00:00:17.636000,0 days 01:49:55.988000,0 days 01:50:34.831000,0 days 01:50:52.467000,300.0,246.0,297.0,284.0,False,SOFT,18.0,False,Red Bull Racing,0 days 01:49:36.272000,NaT,1,1.0,,,False,True
0 days 01:52:08.783000,VER,1,0 days 00:01:16.341000,18.0,3.0,NaT,NaT,0 days 00:00:19.717000,0 days 00:00:38.977000,0 days 00:00:17.647000,0 days 01:51:12.184000,0 days 01:51:51.161000,0 days 01:52:08.808000,299.0,243.0,297.0,284.0,False,SOFT,19.0,False,Red Bull Racing,0 days 01:50:52.442000,NaT,1,1.0,,,False,True
0 days 01:53:24.830000,VER,1,0 days 00:01:16.047000,19.0,3.0,NaT,NaT,0 days 00:00:19.706000,0 days 00:00:38.725000,0 days 00:00:17.616000,0 days 01:52:28.514000,0 days 01:53:07.239000,0 days 01:53:24.855000,297.0,242.0,298.0,287.0,False,SOFT,20.0,False,Red Bull Racing,0 days 01:52:08.783000,NaT,1,1.0,,,False,True
0 days 01:54:40.826000,VER,1,0 days 00:01:15.996000,20.0,3.0,NaT,NaT,0 days 00:00:19.636000,0 days 00:00:38.684000,0 days 00:00:17.676000,0 days 01:53:44.491000,0 days 01:54:23.175000,0 days 01:54:40.851000,301.0,244.0,298.0,286.0,False,SOFT,21.0,False,Red Bull Racing,0 days 01:53:24.830000,NaT,1,1.0,,,False,True
0 days 01:55:57.033000,VER,1,0 days 00:01:16.207000,21.0,3.0,NaT,NaT,0 days 00:00:19.640000,0 days 00:00:38.911000,0 days 00:00:17.656000,0 days 01:55:00.491000,0 days 01:55:39.402000,0 days 01:55:57.058000,295.0,241.0,298.0,284.0,False,SOFT,22.0,False,Red Bull Racing,0 days 01:54:40.826000,NaT,1,1.0,,,False,True
0 days 01:57:13.239000,VER,1,0 days 00:01:16.206000,22.0,3.0,NaT,NaT,0 days 00:00:19.695000,0 days 00:00:38.751000,0 days 00:00:17.760000,0 days 01:56:16.753000,0 days 01:56:55.504000,0 days 01:57:13.264000,296.0,243.0,298.0,285.0,False,SOFT,23.0,False,Red Bull Racing,0 days 01:55:57.033000,NaT,1,1.0,,,False,True
0 days 01:58:29.265000,VER,1,0 days 00:01:16.026000,23.0,3.0,NaT,NaT,0 days 00:00:19.674000,0 days 00:00:38.663000,0 days 00:00:17.689000,0 days 01:57:32.938000,0 days 01:58:11.601000,0 days 01:58:29.290000,295.0,243.0,298.0,285.0,False,SOFT,24.0,False,Red Bull Racing,0 days 01:57:13.239000,NaT,1,1.0,,,False,True
0 days 01:59:45.662000,VER,1,0 days 00:01:16.397000,24.0,3.0,NaT,NaT,0 days 00:00:19.648000,0 days 00:00:39.015000,0 days 00:00:17.734000,0 days 01:58:48.938000,0 days 01:59:27.953000,0 days 01:59:45.687000,294.0,243.0,300.0,288.0,False,SOFT,25.0,False,Red Bull Racing,0 days 01:58:29.265000,NaT,1,1.0,,,False,True
0 days 02:01:01.931000,VER,1,0 days 00:01:16.269000,25.0,3.0,NaT,NaT,0 days 00:00:19.662000,0 days 00:00:38.884000,0 days 00:00:17.723000,0 days 02:00:05.349000,0 days 02:00:44.233000,0 days 02:01:01.956000,296.0,243.0,299.0,287.0,False,SOFT,26.0,False,Red Bull Racing,0 days 01:59:45.662000,NaT,1,1.0,,,False,True
0 days 02:02:18.366000,VER,1,0 days 00:01:16.435000,26.0,3.0,NaT,NaT,0 days 00:00:19.675000,0 days 00:00:39.003000,0 days 00:00:17.757000,0 days 02:01:21.631000,0 days 02:02:00.634000,0 days 02:02:18.391000,295.0,242.0,299.0,287.0,False,SOFT,27.0,False,Red Bull Racing,0 days 02:01:01.931000,NaT,1,1.0,,,False,True
0 days 02:03:38.630000,VER,1,0 days 00:01:20.264000,27.0,3.0,NaT,0 days 02:03:35.731000,0 days 00:00:19.657000,0 days 00:00:39.037000,0 days 00:00:21.570000,0 days 02:02:38.048000,0 days 02:03:17.085000,0 days 02:03:38.655000,298.0,243.0,,284.0,False,SOFT,28.0,False,Red Bull Racing,0 days 02:02:18.366000,NaT,1,1.0,,,False,False
0 days 02:05:11.431000,VER,1,0 days 00:01:32.801000,28.0,4.0,0 days 02:03:58.809000,NaT,0 days 00:00:36.681000,0 days 00:00:38.792000,0 days 00:00:17.328000,0 days 02:04:15.336000,0 days 02:04:54.128000,0 days 02:05:11.456000,293.0,240.0,297.0,284.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:03:38.630000,NaT,1,1.0,,,False,False
0 days 02:06:27.144000,VER,1,0 days 00:01:15.713000,29.0,4.0,NaT,NaT,0 days 00:00:19.586000,0 days 00:00:38.794000,0 days 00:00:17.333000,0 days 02:05:31.042000,0 days 02:06:09.836000,0 days 02:06:27.169000,299.0,240.0,296.0,280.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 02:05:11.431000,NaT,1,1.0,,,False,True
0 days 02:07:42.943000,VER,1,0 days 00:01:15.799000,30.0,4.0,NaT,NaT,0 days 00:00:19.535000,0 days 00:00:38.740000,0 days 00:00:17.524000,0 days 02:06:46.704000,0 days 02:07:25.444000,0 days 02:07:42.968000,299.0,241.0,296.0,281.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 02:06:27.144000,NaT,1,1.0,,,False,True
0 days 02:08:58.730000,VER,1,0 days 00:01:15.787000,31.0,4.0,NaT,NaT,0 days 00:00:19.535000,0 days 00:00:38.727000,0 days 00:00:17.525000,NaT,0 days 02:08:41.230000,0 days 02:08:58.755000,300.0,240.0,296.0,278.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:07:42.943000,NaT,1,1.0,,,False,True
0 days 02:10:14.169000,VER,1,0 days 00:01:15.439000,32.0,4.0,NaT,NaT,0 days 00:00:19.497000,0 days 00:00:38.517000,0 days 00:00:17.425000,0 days 02:09:18.252000,0 days 02:09:56.769000,0 days 02:10:14.194000,299.0,240.0,298.0,277.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 02:08:58.730000,NaT,1,1.0,,,False,True
0 days 02:11:29.343000,VER,1,0 days 00:01:15.174000,33.0,4.0,NaT,NaT,0 days 00:00:19.581000,0 days 00:00:38.120000,0 days 00:00:17.473000,0 days 02:10:33.775000,0 days 02:11:11.895000,0 days 02:11:29.368000,299.0,240.0,298.0,280.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 02:10:14.169000,NaT,1,1.0,,,False,True
0 days 02:12:44.458000,VER,1,0 days 00:01:15.115000,34.0,4.0,NaT,NaT,0 days 00:00:19.531000,0 days 00:00:38.213000,0 days 00:00:17.371000,0 days 02:11:48.899000,0 days 02:12:27.112000,0 days 02:12:44.483000,299.0,241.0,300.0,281.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 02:11:29.343000,NaT,1,1.0,,,False,True
0 days 02:13:59.615000,VER,1,0 days 00:01:15.157000,35.0,4.0,NaT,NaT,0 days 00:00:19.526000,0 days 00:00:38.270000,0 days 00:00:17.361000,0 days 02:13:04.009000,0 days 02:13:42.279000,0 days 02:13:59.640000,299.0,241.0,300.0,283.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:12:44.458000,NaT,1,1.0,,,False,True
0 days 02:15:14.740000,VER,1,0 days 00:01:15.125000,36.0,4.0,NaT,NaT,0 days 00:00:19.467000,0 days 00:00:38.269000,0 days 00:00:17.389000,0 days 02:14:19.107000,0 days 02:14:57.376000,0 days 02:15:14.765000,301.0,241.0,300.0,285.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:13:59.615000,NaT,1,1.0,,,False,True
0 days 02:16:29.422000,VER,1,0 days 00:01:14.682000,37.0,4.0,NaT,NaT,0 days 00:00:19.387000,0 days 00:00:37.977000,0 days 00:00:17.318000,0 days 02:15:34.152000,0 days 02:16:12.129000,0 days 02:16:29.447000,301.0,244.0,299.0,287.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 02:15:14.740000,NaT,1,1.0,,,False,True
0 days 02:17:44.376000,VER,1,0 days 00:01:14.954000,38.0,4.0,NaT,NaT,0 days 00:00:19.309000,0 days 00:00:38.193000,0 days 00:00:17.452000,0 days 02:16:48.756000,0 days 02:17:26.949000,0 days 02:17:44.401000,296.0,242.0,300.0,284.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:16:29.422000,NaT,1,1.0,,,False,True
0 days 02:18:59.350000,VER,1,0 days 00:01:14.974000,39.0,4.0,NaT,NaT,0 days 00:00:19.293000,0 days 00:00:38.211000,0 days 00:00:17.470000,0 days 02:18:03.694000,0 days 02:18:41.905000,0 days 02:18:59.375000,300.0,245.0,300.0,289.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:17:44.376000,NaT,1,1.0,,,False,True
0 days 02:20:14.568000,VER,1,0 days 00:01:15.218000,40.0,4.0,NaT,NaT,0 days 00:00:19.389000,0 days 00:00:38.459000,0 days 00:00:17.370000,0 days 02:19:18.764000,0 days 02:19:57.223000,0 days 02:20:14.593000,299.0,243.0,300.0,289.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 02:18:59.350000,NaT,1,1.0,,,False,True
0 days 02:21:29.923000,VER,1,0 days 00:01:15.355000,41.0,4.0,NaT,NaT,0 days 00:00:19.440000,0 days 00:00:38.372000,0 days 00:00:17.543000,0 days 02:20:34.033000,0 days 02:21:12.405000,0 days 02:21:29.948000,296.0,243.0,299.0,286.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:20:14.568000,NaT,1,1.0,,,False,True
0 days 02:22:45.125000,VER,1,0 days 00:01:15.202000,42.0,4.0,NaT,NaT,0 days 00:00:19.381000,0 days 00:00:38.269000,0 days 00:00:17.552000,0 days 02:21:49.329000,0 days 02:22:27.598000,0 days 02:22:45.150000,298.0,242.0,301.0,287.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 02:21:29.923000,NaT,1,1.0,,,False,True
0 days 02:24:00.177000,VER,1,0 days 00:01:15.052000,43.0,4.0,NaT,NaT,0 days 00:00:19.240000,0 days 00:00:38.300000,0 days 00:00:17.512000,0 days 02:23:04.390000,0 days 02:23:42.690000,0 days 02:24:00.202000,298.0,244.0,299.0,290.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 02:22:45.125000,NaT,1,1.0,,,False,True
0 days 02:25:15.497000,VER,1,0 days 00:01:15.320000,44.0,4.0,NaT,NaT,0 days 00:00:19.385000,0 days 00:00:38.279000,0 days 00:00:17.656000,0 days 02:24:19.587000,0 days 02:24:57.866000,0 days 02:25:15.522000,298.0,243.0,299.0,291.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 02:24:00.177000,NaT,1,1.0,,,False,True
0 days 02:26:30.968000,VER,1,0 days 00:01:15.471000,45.0,4.0,NaT,NaT,0 days 00:00:19.386000,0 days 00:00:38.417000,0 days 00:00:17.668000,0 days 02:25:34.908000,0 days 02:26:13.325000,0 days 02:26:30.993000,298.0,245.0,301.0,289.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 02:25:15.497000,NaT,1,1.0,,,False,True
0 days 02:27:46.297000,VER,1,0 days 00:01:15.329000,46.0,4.0,NaT,NaT,0 days 00:00:19.292000,0 days 00:00:38.439000,0 days 00:00:17.598000,0 days 02:26:50.285000,0 days 02:27:28.724000,0 days 02:27:46.322000,299.0,244.0,301.0,290.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 02:26:30.968000,NaT,1,1.0,,,False,True
0 days 02:29:01.659000,VER,1,0 days 00:01:15.362000,47.0,4.0,NaT,NaT,0 days 00:00:19.295000,0 days 00:00:38.490000,0 days 00:00:17.577000,0 days 02:28:05.617000,0 days 02:28:44.107000,0 days 02:29:01.684000,301.0,244.0,300.0,294.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 02:27:46.297000,NaT,1,1.0,,,False,True
0 days 02:30:17.183000,VER,1,0 days 00:01:15.524000,48.0,4.0,NaT,NaT,0 days 00:00:19.383000,0 days 00:00:38.593000,0 days 00:00:17.548000,0 days 02:29:21.067000,0 days 02:29:59.660000,0 days 02:30:17.208000,300.0,245.0,299.0,296.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 02:29:01.659000,NaT,1,1.0,,,False,True
0 days 02:31:32.625000,VER,1,0 days 00:01:15.442000,49.0,4.0,NaT,NaT,0 days 00:00:19.350000,0 days 00:00:38.524000,0 days 00:00:17.568000,0 days 02:30:36.558000,0 days 02:31:15.082000,0 days 02:31:32.650000,300.0,245.0,300.0,297.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 02:30:17.183000,NaT,1,1.0,,,False,True
0 days 02:32:48.061000,VER,1,0 days 00:01:15.436000,50.0,4.0,NaT,NaT,0 days 00:00:19.309000,0 days 00:00:38.558000,0 days 00:00:17.569000,0 days 02:31:51.959000,0 days 02:32:30.517000,0 days 02:32:48.086000,302.0,246.0,300.0,297.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 02:31:32.625000,NaT,1,1.0,,,False,True
0 days 02:34:03.501000,VER,1,0 days 00:01:15.440000,51.0,4.0,NaT,NaT,0 days 00:00:19.368000,0 days 00:00:38.559000,0 days 00:00:17.513000,0 days 02:33:07.454000,0 days 02:33:46.013000,0 days 02:34:03.526000,300.0,245.0,301.0,297.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 02:32:48.061000,NaT,1,1.0,,,False,True
0 days 02:35:18.891000,VER,1,0 days 00:01:15.390000,52.0,4.0,NaT,NaT,0 days 00:00:19.273000,0 days 00:00:38.651000,0 days 00:00:17.466000,0 days 02:34:22.799000,0 days 02:35:01.450000,0 days 02:35:18.916000,301.0,248.0,302.0,300.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 02:34:03.501000,NaT,1,1.0,,,False,True
0 days 02:36:34.197000,VER,1,0 days 00:01:15.306000,53.0,4.0,NaT,NaT,0 days 00:00:19.371000,0 days 00:00:38.476000,0 days 00:00:17.459000,0 days 02:35:38.287000,0 days 02:36:16.763000,0 days 02:36:34.222000,300.0,246.0,302.0,299.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 02:35:18.891000,NaT,1,1.0,,,False,True
0 days 02:37:49.585000,VER,1,0 days 00:01:15.388000,54.0,4.0,NaT,NaT,0 days 00:00:19.436000,0 days 00:00:38.471000,0 days 00:00:17.481000,0 days 02:36:53.658000,0 days 02:37:32.129000,0 days 02:37:49.610000,304.0,248.0,303.0,300.0,False,MEDIUM,27.0,True,Red Bull Racing,0 days 02:36:34.197000,NaT,1,1.0,,,False,True
0 days 02:39:05.106000,VER,1,0 days 00:01:15.521000,55.0,4.0,NaT,NaT,0 days 00:00:19.350000,0 days 00:00:38.626000,0 days 00:00:17.545000,0 days 02:38:08.960000,0 days 02:38:47.586000,0 days 02:39:05.131000,302.0,249.0,303.0,302.0,False,MEDIUM,28.0,True,Red Bull Racing,0 days 02:37:49.585000,NaT,1,1.0,,,False,True
0 days 02:40:24.415000,VER,1,0 days 00:01:19.309000,56.0,4.0,NaT,0 days 02:40:21.518000,0 days 00:00:19.306000,0 days 00:00:38.725000,0 days 00:00:21.278000,0 days 02:39:24.437000,0 days 02:40:03.162000,0 days 02:40:24.440000,301.0,246.0,,304.0,False,MEDIUM,29.0,True,Red Bull Racing,0 days 02:39:05.106000,NaT,1,1.0,,,False,False
0 days 02:41:55.733000,VER,1,0 days 00:01:31.318000,57.0,5.0,0 days 02:40:44.987000,NaT,0 days 00:00:36.587000,0 days 00:00:37.575000,0 days 00:00:17.156000,0 days 02:41:01.027000,0 days 02:41:38.602000,0 days 02:41:55.758000,297.0,244.0,300.0,304.0,False,SOFT,1.0,True,Red Bull Racing,0 days 02:40:24.415000,NaT,1,2.0,,,False,False
0 days 02:43:09.777000,VER,1,0 days 00:01:14.044000,58.0,5.0,NaT,NaT,0 days 00:00:19.086000,0 days 00:00:37.775000,0 days 00:00:17.183000,0 days 02:42:14.844000,0 days 02:42:52.619000,0 days 02:43:09.802000,301.0,241.0,301.0,295.0,True,SOFT,2.0,True,Red Bull Racing,0 days 02:41:55.733000,NaT,1,2.0,,,False,True
0 days 02:44:23.866000,VER,1,0 days 00:01:14.089000,59.0,5.0,NaT,NaT,0 days 00:00:19.095000,0 days 00:00:38.081000,0 days 00:00:16.913000,0 days 02:43:28.897000,0 days 02:44:06.978000,0 days 02:44:23.891000,304.0,246.0,320.0,294.0,False,SOFT,3.0,True,Red Bull Racing,0 days 02:43:09.777000,NaT,1,2.0,,,False,True
0 days 02:45:38.131000,VER,1,0 days 00:01:14.265000,60.0,5.0,NaT,NaT,0 days 00:00:19.068000,0 days 00:00:38.005000,0 days 00:00:17.192000,0 days 02:44:42.959000,0 days 02:45:20.964000,0 days 02:45:38.156000,302.0,247.0,301.0,306.0,False,SOFT,4.0,True,Red Bull Racing,0 days 02:44:23.866000,NaT,1,1.0,,,False,True
0 days 02:46:52.715000,VER,1,0 days 00:01:14.584000,61.0,5.0,NaT,NaT,0 days 00:00:19.203000,0 days 00:00:38.130000,0 days 00:00:17.251000,0 days 02:45:57.359000,0 days 02:46:35.489000,0 days 02:46:52.740000,303.0,243.0,302.0,292.0,False,SOFT,5.0,True,Red Bull Racing,0 days 02:45:38.131000,NaT,1,1.0,,,False,True
0 days 02:48:07.227000,VER,1,0 days 00:01:14.512000,62.0,5.0,NaT,NaT,0 days 00:00:19.251000,0 days 00:00:38.079000,0 days 00:00:17.182000,0 days 02:47:11.991000,0 days 02:47:50.070000,0 days 02:48:07.252000,303.0,247.0,300.0,289.0,False,SOFT,6.0,True,Red Bull Racing,0 days 02:46:52.715000,NaT,1,1.0,,,False,True
0 days 02:49:21.576000,VER,1,0 days 00:01:14.349000,63.0,5.0,NaT,NaT,0 days 00:00:19.143000,0 days 00:00:38.070000,0 days 00:00:17.136000,0 days 02:48:26.395000,0 days 02:49:04.465000,0 days 02:49:21.601000,303.0,245.0,302.0,294.0,False,SOFT,7.0,True,Red Bull Racing,0 days 02:48:07.227000,NaT,1,1.0,,,False,True
0 days 02:50:35.669000,VER,1,0 days 00:01:14.093000,64.0,5.0,NaT,NaT,0 days 00:00:19.010000,0 days 00:00:37.856000,0 days 00:00:17.227000,0 days 02:49:40.611000,0 days 02:50:18.467000,0 days 02:50:35.694000,303.0,245.0,303.0,295.0,False,SOFT,8.0,True,Red Bull Racing,0 days 02:49:21.576000,NaT,1,1.0,,,False,True
0 days 02:51:49.685000,VER,1,0 days 00:01:14.016000,65.0,5.0,NaT,NaT,0 days 00:00:19.059000,0 days 00:00:37.802000,0 days 00:00:17.155000,0 days 02:50:54.753000,0 days 02:51:32.555000,0 days 02:51:49.710000,303.0,245.0,301.0,298.0,True,SOFT,9.0,True,Red Bull Racing,0 days 02:50:35.669000,NaT,1,1.0,,,False,True
0 days 02:53:03.451000,VER,1,0 days 00:01:13.766000,66.0,5.0,NaT,NaT,0 days 00:00:19.057000,0 days 00:00:37.743000,0 days 00:00:16.966000,0 days 02:52:08.767000,0 days 02:52:46.510000,0 days 02:53:03.476000,305.0,248.0,322.0,297.0,True,SOFT,10.0,True,Red Bull Racing,0 days 02:51:49.685000,NaT,1,1.0,,,False,True
0 days 02:54:16.981000,VER,1,0 days 00:01:13.530000,67.0,5.0,NaT,NaT,0 days 00:00:18.922000,0 days 00:00:37.449000,0 days 00:00:17.159000,0 days 02:53:22.398000,0 days 02:53:59.847000,0 days 02:54:17.006000,304.0,249.0,301.0,315.0,True,SOFT,11.0,True,Red Bull Racing,0 days 02:53:03.451000,NaT,1,1.0,,,False,True
0 days 02:55:30.403000,VER,1,0 days 00:01:13.422000,68.0,5.0,NaT,NaT,0 days 00:00:19.013000,0 days 00:00:37.350000,0 days 00:00:17.059000,0 days 02:54:36.019000,0 days 02:55:13.369000,0 days 02:55:30.428000,305.0,250.0,302.0,302.0,True,SOFT,12.0,True,Red Bull Racing,0 days 02:54:16.981000,NaT,1,1.0,,,False,True
0 days 02:56:44.462000,VER,1,0 days 00:01:14.059000,69.0,5.0,NaT,NaT,0 days 00:00:19.201000,0 days 00:00:37.672000,0 days 00:00:17.186000,0 days 02:55:49.629000,0 days 02:56:27.301000,0 days 02:56:44.487000,304.0,245.0,300.0,302.0,False,SOFT,13.0,True,Red Bull Racing,0 days 02:55:30.403000,NaT,1,1.0,,,False,True
0 days 02:57:58.030000,VER,1,0 days 00:01:13.568000,70.0,5.0,NaT,NaT,0 days 00:00:18.888000,0 days 00:00:37.474000,0 days 00:00:17.206000,0 days 02:57:03.375000,0 days 02:57:40.849000,0 days 02:57:58.055000,304.0,246.0,301.0,299.0,False,SOFT,14.0,True,Red Bull Racing,0 days 02:56:44.462000,NaT,1,1.0,,,False,True
0 days 02:59:11.965000,VER,1,0 days 00:01:13.935000,71.0,5.0,NaT,NaT,0 days 00:00:18.976000,0 days 00:00:37.680000,0 days 00:00:17.279000,0 days 02:58:17.031000,0 days 02:58:54.711000,0 days 02:59:11.990000,304.0,245.0,299.0,301.0,False,SOFT,15.0,True,Red Bull Racing,0 days 02:57:58.030000,NaT,1,1.0,,,False,True
