Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:57:26.332000,GAS,10,0 days 00:01:38.819000,30.0,2.0,NaT,NaT,0 days 00:00:35.832000,0 days 00:00:43.956000,0 days 00:00:19.031000,0 days 01:56:23.396000,0 days 01:57:07.352000,0 days 01:57:26.383000,269.0,298.0,254.0,298.0,False,HARD,12.0,True,Alpine,0 days 01:55:47.513000,NaT,1,8.0,,,False,True
0 days 01:59:05.158000,GAS,10,0 days 00:01:38.826000,31.0,2.0,NaT,NaT,0 days 00:00:35.812000,0 days 00:00:43.940000,0 days 00:00:19.074000,0 days 01:58:02.195000,0 days 01:58:46.135000,0 days 01:59:05.209000,270.0,298.0,254.0,298.0,False,HARD,13.0,True,Alpine,0 days 01:57:26.332000,NaT,1,8.0,,,False,True
0 days 02:00:44.052000,GAS,10,0 days 00:01:38.894000,32.0,2.0,NaT,NaT,0 days 00:00:35.935000,0 days 00:00:43.970000,0 days 00:00:18.989000,0 days 01:59:41.144000,0 days 02:00:25.114000,0 days 02:00:44.103000,269.0,297.0,255.0,298.0,False,HARD,14.0,True,Alpine,0 days 01:59:05.158000,NaT,1,8.0,,,False,True
0 days 02:02:22.901000,GAS,10,0 days 00:01:38.849000,33.0,2.0,NaT,NaT,0 days 00:00:35.846000,0 days 00:00:44.017000,0 days 00:00:18.986000,0 days 02:01:19.949000,0 days 02:02:03.966000,0 days 02:02:22.952000,269.0,298.0,255.0,297.0,False,HARD,15.0,True,Alpine,0 days 02:00:44.052000,NaT,1,8.0,,,False,True
0 days 02:04:04.279000,GAS,10,0 days 00:01:41.378000,34.0,2.0,NaT,0 days 02:04:03.029000,0 days 00:00:35.779000,0 days 00:00:44.087000,0 days 00:00:21.512000,0 days 02:02:58.731000,0 days 02:03:42.818000,0 days 02:04:04.330000,270.0,299.0,,297.0,False,HARD,16.0,True,Alpine,0 days 02:02:22.901000,NaT,1,8.0,,,False,False
0 days 02:06:03.053000,GAS,10,0 days 00:01:58.774000,35.0,3.0,0 days 02:04:27.607000,NaT,0 days 00:00:56.456000,0 days 00:00:43.308000,0 days 00:00:19.010000,0 days 02:05:00.786000,0 days 02:05:44.094000,0 days 02:06:03.104000,273.0,300.0,263.0,304.0,False,HARD,1.0,True,Alpine,0 days 02:04:04.279000,NaT,1,11.0,,,False,False
0 days 02:07:39.424000,GAS,10,0 days 00:01:36.371000,36.0,3.0,NaT,NaT,0 days 00:00:34.663000,0 days 00:00:43.062000,0 days 00:00:18.646000,0 days 02:06:37.767000,0 days 02:07:20.829000,0 days 02:07:39.475000,271.0,298.0,257.0,300.0,True,HARD,2.0,True,Alpine,0 days 02:06:03.053000,NaT,1,10.0,,,False,True
0 days 02:09:16.424000,GAS,10,0 days 00:01:37,37.0,3.0,NaT,NaT,0 days 00:00:34.998000,0 days 00:00:43.258000,0 days 00:00:18.744000,0 days 02:08:14.473000,0 days 02:08:57.731000,0 days 02:09:16.475000,269.0,298.0,257.0,292.0,False,HARD,3.0,True,Alpine,0 days 02:07:39.424000,NaT,1,10.0,,,False,True
0 days 02:10:53.627000,GAS,10,0 days 00:01:37.203000,38.0,3.0,NaT,NaT,0 days 00:00:35.176000,0 days 00:00:43.281000,0 days 00:00:18.746000,0 days 02:09:51.651000,0 days 02:10:34.932000,0 days 02:10:53.678000,270.0,299.0,256.0,293.0,False,HARD,4.0,True,Alpine,0 days 02:09:16.424000,NaT,1,10.0,,,False,True
0 days 02:12:30.607000,GAS,10,0 days 00:01:36.980000,39.0,3.0,NaT,NaT,0 days 00:00:35.086000,0 days 00:00:43.175000,0 days 00:00:18.719000,0 days 02:11:28.764000,0 days 02:12:11.939000,0 days 02:12:30.658000,271.0,300.0,257.0,295.0,False,HARD,5.0,True,Alpine,0 days 02:10:53.627000,NaT,1,10.0,,,False,True
0 days 02:14:07.567000,GAS,10,0 days 00:01:36.960000,40.0,3.0,NaT,NaT,0 days 00:00:35.060000,0 days 00:00:43.170000,0 days 00:00:18.730000,0 days 02:13:05.718000,0 days 02:13:48.888000,0 days 02:14:07.618000,273.0,300.0,257.0,298.0,False,HARD,6.0,True,Alpine,0 days 02:12:30.607000,NaT,1,10.0,,,False,True
0 days 02:15:44.816000,GAS,10,0 days 00:01:37.249000,41.0,3.0,NaT,NaT,0 days 00:00:35.184000,0 days 00:00:43.283000,0 days 00:00:18.782000,0 days 02:14:42.802000,0 days 02:15:26.085000,0 days 02:15:44.867000,272.0,300.0,255.0,298.0,False,HARD,7.0,True,Alpine,0 days 02:14:07.567000,NaT,1,10.0,,,False,True
0 days 02:17:22.016000,GAS,10,0 days 00:01:37.200000,42.0,3.0,NaT,NaT,0 days 00:00:35.212000,0 days 00:00:43.284000,0 days 00:00:18.704000,0 days 02:16:20.079000,0 days 02:17:03.363000,0 days 02:17:22.067000,272.0,300.0,256.0,298.0,False,HARD,8.0,True,Alpine,0 days 02:15:44.816000,NaT,1,10.0,,,False,True
