Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:30:11.958000,VER,1,0 days 00:01:26.137000,47.0,2.0,NaT,NaT,0 days 00:00:28.058000,0 days 00:00:29.565000,0 days 00:00:28.514000,0 days 02:29:13.882000,0 days 02:29:43.447000,0 days 02:30:11.961000,316.0,316.0,312.0,306.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:28:45.821000,NaT,1,1.0,,,False,True
0 days 02:31:39.193000,VER,1,0 days 00:01:27.235000,48.0,2.0,NaT,NaT,0 days 00:00:28.459000,0 days 00:00:30.060000,0 days 00:00:28.716000,0 days 02:30:40.420000,0 days 02:31:10.480000,0 days 02:31:39.196000,305.0,312.0,310.0,294.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:30:11.958000,NaT,1,1.0,,,False,True
0 days 02:33:07.100000,VER,1,0 days 00:01:27.907000,49.0,2.0,NaT,NaT,0 days 00:00:28.567000,0 days 00:00:30.249000,0 days 00:00:29.091000,0 days 02:32:07.763000,0 days 02:32:38.012000,0 days 02:33:07.103000,291.0,306.0,310.0,290.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:31:39.193000,NaT,1,1.0,,,False,True
0 days 02:34:35.493000,VER,1,0 days 00:01:28.393000,50.0,2.0,NaT,NaT,0 days 00:00:28.738000,0 days 00:00:30.474000,0 days 00:00:29.181000,0 days 02:33:35.841000,0 days 02:34:06.315000,0 days 02:34:35.496000,300.0,304.0,310.0,283.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:33:07.100000,NaT,1,1.0,,,False,True
0 days 02:36:03.018000,VER,1,0 days 00:01:27.525000,51.0,2.0,NaT,NaT,0 days 00:00:28.415000,0 days 00:00:30.353000,0 days 00:00:28.757000,0 days 02:35:03.911000,0 days 02:35:34.264000,0 days 02:36:03.021000,298.0,309.0,311.0,293.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:34:35.493000,NaT,1,1.0,,,False,True
0 days 01:23:57.849000,GAS,10,0 days 00:01:35.974000,1.0,1.0,NaT,NaT,NaT,0 days 00:00:32.313000,0 days 00:00:29.984000,NaT,0 days 01:23:27.881000,0 days 01:23:57.959000,324.0,316.0,306.0,276.0,False,MEDIUM,1.0,True,Alpine,0 days 01:22:21.726000,NaT,1,17.0,,,False,False
0 days 01:25:26.545000,GAS,10,0 days 00:01:28.696000,2.0,1.0,NaT,NaT,0 days 00:00:28.782000,0 days 00:00:30.575000,0 days 00:00:29.339000,0 days 01:24:26.641000,0 days 01:24:57.216000,0 days 01:25:26.555000,310.0,309.0,306.0,320.0,True,MEDIUM,2.0,True,Alpine,0 days 01:23:57.849000,NaT,1,17.0,,,False,True
0 days 01:26:54.461000,GAS,10,0 days 00:01:27.916000,3.0,1.0,NaT,NaT,0 days 00:00:28.714000,0 days 00:00:30.060000,0 days 00:00:29.142000,0 days 01:25:55.269000,0 days 01:26:25.329000,0 days 01:26:54.471000,310.0,326.0,305.0,320.0,True,MEDIUM,3.0,True,Alpine,0 days 01:25:26.545000,NaT,1,17.0,,,False,True
0 days 01:28:21.933000,GAS,10,0 days 00:01:27.472000,4.0,1.0,NaT,NaT,0 days 00:00:28.432000,0 days 00:00:30.029000,0 days 00:00:29.011000,0 days 01:27:22.903000,0 days 01:27:52.932000,0 days 01:28:21.943000,310.0,326.0,308.0,325.0,True,MEDIUM,4.0,True,Alpine,0 days 01:26:54.461000,NaT,1,17.0,,,False,True
0 days 01:29:49.627000,GAS,10,0 days 00:01:27.694000,5.0,1.0,NaT,NaT,0 days 00:00:28.291000,0 days 00:00:30.155000,0 days 00:00:29.248000,0 days 01:28:50.234000,0 days 01:29:20.389000,0 days 01:29:49.637000,308.0,327.0,305.0,347.0,False,MEDIUM,5.0,True,Alpine,0 days 01:28:21.933000,NaT,1,17.0,,,False,True
