Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:45:09.275000,ZHO,24,0 days 00:01:23.754000,56.0,3.0,NaT,NaT,0 days 00:00:29.215000,0 days 00:00:32.718000,0 days 00:00:21.821000,0 days 02:44:14.786000,0 days 02:44:47.504000,0 days 02:45:09.325000,294.0,284.0,247.0,327.0,False,HARD,35.0,False,Alfa Romeo,0 days 02:43:45.521000,NaT,1,17.0,,,False,True
0 days 02:46:33.679000,ZHO,24,0 days 00:01:24.404000,57.0,3.0,NaT,NaT,0 days 00:00:29.600000,0 days 00:00:32.942000,0 days 00:00:21.862000,0 days 02:45:38.925000,0 days 02:46:11.867000,0 days 02:46:33.729000,288.0,282.0,247.0,327.0,False,HARD,36.0,False,Alfa Romeo,0 days 02:45:09.275000,NaT,1,17.0,,,False,True
0 days 02:47:57.759000,ZHO,24,0 days 00:01:24.080000,58.0,3.0,NaT,NaT,0 days 00:00:29.393000,0 days 00:00:32.850000,0 days 00:00:21.837000,0 days 02:47:03.122000,0 days 02:47:35.972000,0 days 02:47:57.809000,294.0,281.0,248.0,328.0,False,HARD,37.0,False,Alfa Romeo,0 days 02:46:33.679000,NaT,1,17.0,,,False,True
0 days 02:49:21.605000,ZHO,24,0 days 00:01:23.846000,59.0,3.0,NaT,NaT,0 days 00:00:29.293000,0 days 00:00:32.877000,0 days 00:00:21.676000,0 days 02:48:27.102000,0 days 02:48:59.979000,0 days 02:49:21.655000,292.0,281.0,247.0,328.0,False,HARD,38.0,False,Alfa Romeo,0 days 02:47:57.759000,NaT,1,17.0,,,False,True
0 days 02:50:45.303000,ZHO,24,0 days 00:01:23.698000,60.0,3.0,NaT,NaT,0 days 00:00:29.234000,0 days 00:00:32.777000,0 days 00:00:21.687000,0 days 02:49:50.889000,0 days 02:50:23.666000,0 days 02:50:45.353000,290.0,282.0,247.0,328.0,False,HARD,39.0,False,Alfa Romeo,0 days 02:49:21.605000,NaT,1,17.0,,,False,True
0 days 02:52:09.149000,ZHO,24,0 days 00:01:23.846000,61.0,3.0,NaT,NaT,0 days 00:00:29.248000,0 days 00:00:32.683000,0 days 00:00:21.915000,0 days 02:51:14.601000,0 days 02:51:47.284000,0 days 02:52:09.199000,295.0,283.0,248.0,327.0,False,HARD,40.0,False,Alfa Romeo,0 days 02:50:45.303000,NaT,1,17.0,,,False,True
0 days 02:53:33.008000,ZHO,24,0 days 00:01:23.859000,62.0,3.0,NaT,NaT,0 days 00:00:29.278000,0 days 00:00:32.712000,0 days 00:00:21.869000,0 days 02:52:38.477000,0 days 02:53:11.189000,0 days 02:53:33.058000,290.0,283.0,248.0,327.0,False,HARD,41.0,False,Alfa Romeo,0 days 02:52:09.149000,NaT,1,17.0,,,False,True
0 days 02:54:57.267000,ZHO,24,0 days 00:01:24.259000,63.0,3.0,NaT,NaT,0 days 00:00:29.353000,0 days 00:00:32.739000,0 days 00:00:22.167000,0 days 02:54:02.411000,0 days 02:54:35.150000,0 days 02:54:57.317000,289.0,283.0,247.0,327.0,False,HARD,42.0,False,Alfa Romeo,0 days 02:53:33.008000,NaT,1,17.0,,,False,True
0 days 02:56:21.504000,ZHO,24,0 days 00:01:24.237000,64.0,3.0,NaT,NaT,0 days 00:00:29.324000,0 days 00:00:32.988000,0 days 00:00:21.925000,0 days 02:55:26.641000,0 days 02:55:59.629000,0 days 02:56:21.554000,291.0,283.0,247.0,328.0,False,HARD,43.0,False,Alfa Romeo,0 days 02:54:57.267000,NaT,1,17.0,,,False,True
0 days 02:57:45.551000,ZHO,24,0 days 00:01:24.047000,65.0,3.0,NaT,NaT,0 days 00:00:29.390000,0 days 00:00:32.788000,0 days 00:00:21.869000,0 days 02:56:50.944000,0 days 02:57:23.732000,0 days 02:57:45.601000,291.0,282.0,247.0,328.0,False,HARD,44.0,False,Alfa Romeo,0 days 02:56:21.504000,NaT,1,17.0,,,False,True
0 days 02:59:10.015000,ZHO,24,0 days 00:01:24.464000,66.0,3.0,NaT,NaT,0 days 00:00:29.275000,0 days 00:00:32.986000,0 days 00:00:22.203000,0 days 02:58:14.876000,0 days 02:58:47.862000,0 days 02:59:10.065000,296.0,283.0,246.0,327.0,False,HARD,45.0,False,Alfa Romeo,0 days 02:57:45.551000,NaT,12,16.0,,,False,True
0 days 03:00:34.891000,ZHO,24,0 days 00:01:24.876000,67.0,3.0,NaT,NaT,0 days 00:00:29.445000,0 days 00:00:33.190000,0 days 00:00:22.241000,0 days 02:59:39.510000,0 days 03:00:12.700000,0 days 03:00:34.941000,294.0,285.0,248.0,327.0,False,HARD,46.0,False,Alfa Romeo,0 days 02:59:10.015000,NaT,1,16.0,,,False,True
0 days 03:01:59.012000,ZHO,24,0 days 00:01:24.121000,68.0,3.0,NaT,NaT,0 days 00:00:29.314000,0 days 00:00:32.954000,0 days 00:00:21.853000,0 days 03:01:04.255000,0 days 03:01:37.209000,0 days 03:01:59.062000,290.0,284.0,247.0,326.0,False,HARD,47.0,False,Alfa Romeo,0 days 03:00:34.891000,NaT,1,16.0,,,False,True
0 days 03:03:22.754000,ZHO,24,0 days 00:01:23.742000,69.0,3.0,NaT,NaT,0 days 00:00:29.372000,0 days 00:00:32.558000,0 days 00:00:21.812000,0 days 03:02:28.434000,0 days 03:03:00.992000,0 days 03:03:22.804000,298.0,285.0,249.0,326.0,False,HARD,48.0,False,Alfa Romeo,0 days 03:01:59.012000,NaT,1,16.0,,,False,True
0 days 03:04:46.583000,ZHO,24,0 days 00:01:23.829000,70.0,3.0,NaT,NaT,0 days 00:00:29.203000,0 days 00:00:32.770000,0 days 00:00:21.856000,0 days 03:03:52.007000,0 days 03:04:24.777000,0 days 03:04:46.633000,299.0,285.0,248.0,328.0,False,HARD,49.0,False,Alfa Romeo,0 days 03:03:22.754000,NaT,1,16.0,,,False,True
0 days 03:06:10.974000,ZHO,24,0 days 00:01:24.391000,71.0,3.0,NaT,NaT,0 days 00:00:29.184000,0 days 00:00:33.039000,0 days 00:00:22.168000,0 days 03:05:15.817000,0 days 03:05:48.856000,0 days 03:06:11.024000,296.0,282.0,246.0,327.0,False,HARD,50.0,False,Alfa Romeo,0 days 03:04:46.583000,NaT,1,16.0,,,False,True
